,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
filter_0,0.00040944438678198883,0.0003894393155602006,0.0003887679635169494,0.00038897446054712907,0.0003974309952669768,0.00038403228157919065,0.0003861808926296389,0.0003809876439427812,0.00038653392370210005,0.00038824705861969697,0.0003873785011651589,0.00039279655426128726,0.000377469853037119,0.00038566195363336426,0.00037759166204047055,0.00038697512211923244,0.0003836891049470239,0.0003805013928314649,0.00037413992342291024,0.0003768245727170719,0.0003880110723764284,0.00038440220710696406,0.000378227382189831,0.00038961034457793095,0.00038732923994392904,0.00038034044048458366,0.00038728324370037903,0.00038415036505354283,0.000400168272694181,0.000383392235855347,0.0003785052598076875,0.00037467409196653614,0.0003888682190341638,0.0003949546384184725,0.0003868314298511642,0.00040052537272437723,0.000402485109326166,0.000413262873773899,0.0004198628230679077,0.00041138200953397405,0.00047340502750892633,0.0004260868021400681,0.0003892941843013292,0.00038805815282165024,0.0003855239693009997,0.0003891374818474789,0.0003921313196672667,0.0003815925226471925,0.00038335792845096533,0.0003836158619307967,0.00038936610189976595,0.00037898801807477537,0.00037706601500026976,0.0003753417937025198,0.0003696600060665557,0.00038504815552435856,0.00039280027092298956,0.0003812078973378127,0.0003820856532117961,0.00037910269025662565,0.0003857017937713961,0.00037396613475292317,0.00038084241265054356,0.00038371559823815115,0.0003765261278015008,0.0003870970110078246,0.0003762622902710596,0.0003823842345847254,0.0003805302205114817,0.0003792760215579721,0.0003829085649285601,0.00038058382196077894,0.00038823492123056085,0.00037732126997731585,0.00038410094869881814,0.000385386051084369,0.00038511282502688276,0.00037952044729321896,0.0003768244020282339,0.00038156261142856186,0.00038429801571219683,0.00037377334665241856,0.0003751135123226317,0.0003676288631194928,0.0003711297206969562,0.00037031841708098527,0.0003783615107509027,0.0003783441122741815,0.00038186741812585516,0.0003772462528607189,0.00038308412795529936,0.00038026921203337895,0.00038040273302546754,0.0003836247346207374,0.00038266069801015196,0.0003758957425601945,0.0003829655262391521,0.0003730599109654104,0.0003748680316265754,0.0003849764358001421,0.00038628439514681764,0.00037706078552287485,0.0003815238536665819,0.0003755339435477122,0.0003747112214655665,0.00036725694784275166,0.0003825794050220614,0.00037380385165726443,0.000368463785470785,0.00037842635543337843,0.00037507225188319454,0.00037976164671149387,0.00037735668375603245,0.00037797229894041395,0.00037432007688048286,0.00037325713330236057,0.00037416990188447356,0.0003890347678655219,0.0003940649714791864,0.00038669557884194914,0.00045142752111477515,0.00041193823884739194,0.00038938565119552986,0.00038621120525480596,0.00039605426011218907,0.00039517067176250817,0.00038956509258616196,0.0003838698541932473,0.00038588994222447443,0.00038338580371873943,0.0003841095796200919,0.00038210461829148347,0.0003844738418713352,0.00038575915601112275,0.00038763880493184567,0.0003851409974596183,0.0003930795164385591,0.00037783242514440995,0.00038916462596992054,0.0003782803014672674,0.00039691732571723974,0.00038007220473059285,0.00038588578792232036,0.00039469865897087886,0.000384881146062114,0.0003811693892393115,0.0003907566033033917,0.000382102177026468,0.00038280793243629027,0.0003871354314677258,0.00038307993454597824,0.0003813202236377663,0.00039411980380302887,0.00037851356418168496,0.00039163131371171175,0.00038050562750952254,0.00039790514288026696,0.000389843178099257,0.000385607349901014,0.00038171296420813096
filter_1,9.463497490077441e-06,1.2295785251464726e-05,9.926204444638061e-06,1.1148735313132554e-05,1.1289608999655001e-05,1.1670686695101628e-05,1.0350737930652116e-05,1.0192403049847376e-05,1.2778350096767403e-05,1.1893427826681023e-05,1.1345095270079785e-05,1.0454370021540841e-05,1.1060966437650399e-05,1.2538702808005296e-05,1.1291210024177624e-05,1.2564590194425306e-05,1.2216453883206862e-05,1.3351342822008843e-05,1.1451901215678001e-05,1.0282991262761602e-05,1.2687187969489326e-05,1.02483295565964e-05,1.1964609029470223e-05,1.0139991966665556e-05,1.3828068870460084e-05,9.134122870997854e-06,1.3117927198656434e-05,1.325304942523604e-05,1.511106865013325e-05,1.0491115898358224e-05,1.2334952656267932e-05,9.356111871455723e-06,1.2784910584847826e-05,1.4002809532753102e-05,1.185454247242976e-05,1.4475553537125771e-05,1.167173434901071e-05,1.3815149894951166e-05,1.0274660601825575e-05,6.087528032932927e-06,2.131275249405034e-05,1.251932926242287e-05,1.2166838548059903e-05,1.10580276049916e-05,1.242532677103509e-05,1.4217543698417844e-05,1.349739963926972e-05,1.2491880858196147e-05,1.034856940132733e-05,1.3287680497011656e-05,9.968119427409841e-06,1.2308385978974608e-05,1.1038579163680835e-05,1.1935208363370884e-05,1.1260536931891729e-05,1.1097741983002726e-05,1.1401040352401643e-05,1.0859238313654447e-05,9.941499328630029e-06,8.490639146671852e-06,1.2454277890369286e-05,1.0749573725644744e-05,9.268627538518893e-06,7.9819946579361e-06,1.0624683916737862e-05,1.2904210214960424e-05,7.253989606220411e-06,7.076829008386119e-06,8.75525479458683e-06,9.66329682887811e-06,1.0682712490077344e-05,9.292502965734828e-06,8.023782475003964e-06,9.814194414560173e-06,8.30006461150364e-06,1.0525087798653649e-05,1.1303044652141886e-05,1.0979734174631376e-05,9.24616792712018e-06,8.826757588293016e-06,8.89142460103403e-06,7.37127640410243e-06,1.411739428928706e-05,1.0664740569763582e-05,9.227448561295507e-06,1.0550816643460175e-05,1.0195608798756855e-05,1.0933464042774702e-05,7.1345492320789874e-06,1.3553021424405068e-05,1.0245567047664384e-05,1.0321280854884427e-05,7.615033329214407e-06,1.1193883287661184e-05,9.52350911439268e-06,1.4159861797273297e-05,1.0237038537925267e-05,8.73968173451245e-06,9.092067178455251e-06,1.0099092477274535e-05,1.1821437781410507e-05,9.466071518112307e-06,8.559222977360477e-06,1.2901684300631908e-05,1.1419448613573275e-05,9.091511867291654e-06,6.982216481439077e-06,9.453457607902184e-06,8.460236652819315e-06,6.3065840809522986e-06,8.031068557515423e-06,1.2043669151707978e-05,7.514919793737341e-06,1.0700619278193375e-05,8.916950774394847e-06,1.0163065091363295e-05,1.0596965184826505e-05,1.1056527365301057e-05,7.83140456103021e-06,2.763144604718233e-06,1.55915929219593e-05,1.117522120674156e-05,1.2206978040250069e-05,1.0848517751499143e-05,1.1008301469519874e-05,1.6271625478810093e-05,1.1828771405188151e-05,1.1343888400448147e-05,1.3587507726284061e-05,7.0297205754815895e-06,1.5635732631545622e-05,8.105513769919664e-06,8.059843950980229e-06,1.0542874473793814e-05,1.44603073105478e-05,1.3520673073821219e-05,1.1755590351740984e-05,1.693238476877619e-05,1.3236938807378845e-05,9.375503557202825e-06,1.1485184567703857e-05,9.055971776005908e-06,1.004872681010371e-05,9.893112849016398e-06,9.90152889857529e-06,1.1435480205955229e-05,1.0365251600688942e-05,1.0660762725053012e-05,1.0643876259590944e-05,1.0708421822188915e-05,1.0398862203937813e-05,9.606542751571574e-06,8.81773716458599e-06,7.61203880409511e-06,9.381578665752972e-06,8.718164804978802e-06,1.4165242043030513e-05,1.2834069175733905e-05,9.69186952437488e-06,8.070434224427938e-06
filter_2,4.832139754309155e-06,5.2309603641660635e-06,3.3581821841469548e-06,4.5273306346436195e-06,3.4656829991686823e-06,4.806676820115178e-06,6.0678665587884504e-06,3.978402864041977e-06,4.379195886107336e-06,3.517017382075999e-06,4.409812037173301e-06,4.179707552500992e-06,3.137436083898193e-06,2.8178031774993674e-06,4.483415589035281e-06,4.636981685216995e-06,3.892912819810701e-06,4.917063935912177e-06,4.268222344040029e-06,3.1031782762628425e-06,5.748954034078852e-06,2.903291718798937e-06,4.269681973631787e-06,4.864796992721781e-06,5.312938233814853e-06,2.9304459816091587e-06,4.47100087805659e-06,4.28661819276392e-06,4.194917345141148e-06,4.0426660489793394e-06,4.685286723613685e-06,4.616327548992536e-06,5.685658171350863e-06,4.156435132428397e-06,4.479124719013357e-06,3.978166974490262e-06,2.5546291383619297e-06,3.34253682421672e-06,4.886218525875554e-06,1.437475692360851e-05,6.54285157468274e-06,4.068785534468892e-06,3.181451330847477e-06,3.0453925855278987e-06,3.947498609808659e-06,4.098922002778806e-06,5.732100034151837e-06,3.819503128457303e-06,4.954747702894712e-06,4.194571706211763e-06,3.5190840723063178e-06,4.061513855789685e-06,2.7578621058818743e-06,4.55477653693109e-06,2.9319006073224117e-06,4.128131869487817e-06,3.4584082615814136e-06,4.740030109262227e-06,4.042423475801918e-06,3.2922374484902147e-06,4.14657945442551e-06,2.8408897291237482e-06,2.237617627763951e-06,2.906872621564283e-06,4.661527954840881e-06,4.051404323780803e-06,2.9251023521307372e-06,3.471946263717508e-06,3.1523573313322584e-06,3.8009376606291766e-06,3.317962759197039e-06,3.934558597676239e-06,3.054623857292178e-06,3.810838161360015e-06,3.903972911920041e-06,4.96742171379664e-06,4.106630115144018e-06,5.01737198501006e-06,3.826804017056264e-06,3.1577102613057104e-06,2.623982434721159e-06,3.1641157385570657e-06,3.5554616678650985e-06,3.857586357005864e-06,3.1249922867705945e-06,3.5443757783750555e-06,3.979777392336051e-06,4.553790985044196e-06,3.2360835172312917e-06,4.141293767384759e-06,3.1688392937765032e-06,3.743812163589004e-06,2.7149027126602475e-06,3.237625595888311e-06,3.4247499291998936e-06,4.6753541662336245e-06,4.082837539248594e-06,4.476146315046804e-06,3.925722773766251e-06,4.006645779854155e-06,1.7906509896848952e-06,3.0893809918850607e-06,3.270491900942079e-06,4.449499707203924e-06,3.3412472734494837e-06,3.5675860124381024e-06,4.137610576855627e-06,4.965341391091666e-06,4.549997886003449e-06,3.73510599848141e-06,5.00573032905652e-06,6.231546660411067e-06,3.18279205201893e-06,3.659178065486877e-06,2.671892980067229e-06,5.0292973237435806e-06,3.912872849128471e-06,4.532197728681798e-06,5.1958871718760885e-06,1.6956894963618735e-05,6.745447758879436e-06,3.2247462491521824e-06,2.5923520876581297e-06,4.093415243324811e-06,3.094363988480131e-06,4.69675356208744e-06,4.323900199578996e-06,3.2431497539870016e-06,4.448597612230612e-06,2.350241088258603e-06,3.9794055493503244e-06,3.4625935727528963e-06,5.0592219317275325e-06,2.6943274891911523e-06,3.2147939768444434e-06,4.62811541367879e-06,3.2741448913846855e-06,3.835971069432804e-06,3.3261699863411893e-06,2.902806307220852e-06,2.557813514698464e-06,4.285778655112695e-06,3.2593277175509047e-06,3.557122318992982e-06,3.4260727389617162e-06,4.3156247923800204e-06,2.936523059441879e-06,2.895148534227031e-06,4.4961914102991596e-06,3.7503193981576605e-06,3.5064580314481496e-06,4.498144054535283e-06,3.0673572782003846e-06,2.142329299839424e-06,3.3536682083335947e-06,3.53731939024241e-06,3.864950775412134e-06,3.6517214731631275e-06,4.672398872052252e-06,3.477352963282952e-06
filter_3,7.39967751121239e-05,7.285035157251994e-05,6.86847412011576e-05,6.440398636933774e-05,6.620243520525149e-05,6.612888400845754e-05,6.927671123840332e-05,6.628633604949637e-05,7.044865645030864e-05,6.16857267968257e-05,7.383531289566127e-05,6.824558050745707e-05,6.624787144760691e-05,6.45411017640547e-05,6.80909462335077e-05,6.112717365040325e-05,6.367971159190728e-05,6.501427636609694e-05,6.461795219653066e-05,6.033025244106612e-05,7.117605034147648e-05,6.205194031314433e-05,7.135859969762898e-05,7.366944576318253e-05,7.731255188367623e-05,6.746946277271137e-05,6.524079692445895e-05,6.565625093923147e-05,6.591720672189637e-05,6.672177978090825e-05,6.432214901496272e-05,7.427999661584132e-05,7.331968162221243e-05,6.666689732987298e-05,6.578797270104806e-05,5.295331128954973e-05,5.281712185989789e-05,5.2795866179678315e-05,6.648828381591024e-05,0.0001395598649552866,4.9746041377821885e-05,5.663381169469776e-05,5.916244060962143e-05,6.18491178051142e-05,7.184913273652356e-05,6.983281870826373e-05,6.976976490594822e-05,6.541955196154378e-05,6.93552239487097e-05,6.60667998446344e-05,6.494867047965459e-05,6.64877933827721e-05,6.98822047965961e-05,6.843904404757253e-05,6.188669461640388e-05,6.888697390574147e-05,6.861954352864827e-05,7.277286867101881e-05,6.759005727021211e-05,6.456332814365961e-05,6.410178550808177e-05,6.193884724837683e-05,6.398384142180459e-05,7.065948592425343e-05,6.588058612880298e-05,6.351805153658743e-05,6.461816755780342e-05,6.851305977403461e-05,6.505691089620983e-05,6.63998437289178e-05,6.781493294938837e-05,7.038990179298022e-05,6.627441794251658e-05,6.890679870656876e-05,6.937937144634799e-05,6.924581824731702e-05,6.833538916406141e-05,7.178059240244668e-05,6.046737382982836e-05,6.492803750824487e-05,6.527114164605873e-05,5.716023341662625e-05,6.115407844423175e-05,6.143775942069416e-05,5.865143132857177e-05,6.448542502245335e-05,6.628895184024603e-05,6.336351629699674e-05,6.355164831949518e-05,6.442936574052883e-05,6.31324758748654e-05,6.256258973929882e-05,6.495203266165277e-05,5.9812412105550486e-05,6.193605708218613e-05,6.686019789914681e-05,6.318246221643978e-05,6.981647029456276e-05,6.722685237562811e-05,6.625814807025845e-05,5.524301517274987e-05,6.289830624283194e-05,6.652777375317295e-05,6.37594065967017e-05,6.596158279622605e-05,6.79387382394606e-05,6.96236883604985e-05,7.185138209484165e-05,7.12821811193177e-05,6.896129467429532e-05,7.342716022920801e-05,7.23839585873313e-05,7.109610344532805e-05,6.42853002414732e-05,6.720398000061267e-05,7.028131625026053e-05,6.268581314725895e-05,6.19774893199785e-05,7.887278954506392e-05,0.0001594946749906145,6.636679954747618e-05,5.701243790629844e-05,6.416676479577339e-05,5.736243174827792e-05,6.034586387010289e-05,6.594813111541456e-05,6.708748631415841e-05,6.471642276132423e-05,6.147780340931006e-05,5.4557471705701334e-05,5.757751391777929e-05,6.9277575954581e-05,7.292081516409771e-05,6.222261682708373e-05,5.87871363014492e-05,6.640739047946239e-05,6.072229916090655e-05,6.0128664158234876e-05,6.294879870107883e-05,6.085368849191122e-05,6.067419565681092e-05,6.90520031803162e-05,6.463479781540321e-05,6.580705758207393e-05,6.744010450475751e-05,6.883319975190964e-05,6.37130435405668e-05,6.043077586911832e-05,6.357584735885023e-05,6.785660719454858e-05,6.273453150955646e-05,6.841571623120538e-05,6.448117333474508e-05,5.449117742349277e-05,6.485027361155928e-05,6.02554959284067e-05,6.596905949247157e-05,6.185237837124748e-05,6.615442081616528e-05,6.444473726630215e-05
filter_4,2.353268293301741e-06,1.815228308109682e-06,2.0904679713942753e-06,1.945950584978381e-06,2.3133471030470343e-06,2.1075679570377633e-06,1.8583829940454005e-06,1.8568795672555613e-06,1.9302931308682967e-06,1.968987716671944e-06,1.9858176343285572e-06,1.9126252845814622e-06,2.2361989486408065e-06,2.5510074442619163e-06,2.4818080834725265e-06,2.045758157818016e-06,2.3458658595640725e-06,2.5501306692674703e-06,2.3611015379926774e-06,2.206524676034501e-06,2.0673437227063866e-06,2.1044548550272136e-06,2.019760480522883e-06,2.471770939727247e-06,2.326389756574231e-06,2.1899378443202446e-06,1.9451793511528274e-06,1.9628073962717652e-06,2.0332916045362266e-06,2.4270623284963526e-06,2.304587822564779e-06,1.8809049030684415e-06,1.331066373534238e-06,1.9722458781144906e-06,2.0815187557074236e-06,1.8424779275162903e-06,1.7676307085079943e-06,1.3446324009262704e-06,1.4055091801426518e-06,1.4490179567884106e-06,1.3781667502827825e-06,2.1250207603197286e-06,1.990790817663662e-06,1.8980762514456617e-06,1.8112815917669857e-06,1.7249620530045933e-06,1.925694301298945e-06,2.003502896941637e-06,1.9476474479196157e-06,1.7622773541773546e-06,1.8136936380218982e-06,1.690306658047463e-06,1.753570375718484e-06,1.6804328210932515e-06,1.951771757745366e-06,1.7344680253217135e-06,1.6293456616108718e-06,1.9260024907065155e-06,2.180155845334072e-06,2.0689226143494395e-06,2.062173425457593e-06,2.051201953274285e-06,1.8851320311044629e-06,2.04888008292176e-06,1.8709762356292687e-06,1.8192247980141862e-06,1.992600718750771e-06,1.6828630970256857e-06,1.9051015377327582e-06,1.786908176970891e-06,1.8636761780631336e-06,1.6817774852502407e-06,1.4952599827170752e-06,2.090552807468717e-06,1.8758150922329156e-06,2.2122926803821763e-06,1.8993100346058136e-06,1.934606208916378e-06,2.3052724521609424e-06,1.8793366557181804e-06,2.460168253908778e-06,1.8718752363314207e-06,2.126122232445064e-06,2.5453443268658016e-06,2.4039139444934134e-06,2.2529526941822264e-06,1.95719709366397e-06,2.4311619195159194e-06,2.527238650050553e-06,2.0073454866394e-06,2.0125778814899947e-06,2.215884421937358e-06,2.28889670278447e-06,2.152498896071916e-06,2.246762843426874e-06,2.1248388879016984e-06,2.2788057717656487e-06,3.0258259883677793e-06,2.2684150147121648e-06,2.5233530941875345e-06,2.321832567053923e-06,2.3572402058524575e-06,1.833972607129327e-06,2.6811014956773177e-06,2.6887867988436907e-06,2.5072944457195746e-06,2.1909135299025245e-06,1.7500569280644342e-06,2.2797019434198826e-06,2.2671790036767775e-06,2.1122448683296525e-06,2.5448264165997576e-06,2.3466044709308215e-06,2.058274502343162e-06,1.8900757039334728e-06,1.984337122826854e-06,2.007344726332772e-06,1.953968531135266e-06,2.08353100444687e-06,1.785067934344861e-06,1.7409944620531138e-06,2.121402549484964e-06,2.1694838278728874e-06,1.977982161762385e-06,1.6755235035148962e-06,1.548909711485156e-06,1.6538303817609915e-06,2.1833778480079166e-06,1.7179707683371618e-06,1.445996657382801e-06,1.9889781936179316e-06,1.908668277576964e-06,1.7213511092866683e-06,1.622173777596973e-06,1.8017309912189588e-06,1.842020329015549e-06,2.1148492544798922e-06,1.7046069117819716e-06,2.049537412205514e-06,2.2780503452453368e-06,1.9304042770883764e-06,1.8478708177915845e-06,2.2370289736184068e-06,2.0192104959260685e-06,1.8962417553232152e-06,1.6246548172579863e-06,1.6569551359126536e-06,1.6506600445747502e-06,1.9514033272986913e-06,2.1695307016605794e-06,1.8840906408842865e-06,2.305485338016774e-06,1.6062252851823212e-06,1.5962862563551486e-06,1.6177925902202652e-06,1.7187738643148926e-06,2.5079405295378546e-06,1.7857898720104433e-06,1.5934600374850367e-06,2.452851558004575e-06
filter_5,8.870062240953772e-05,7.534779925615796e-05,7.751882916976902e-05,7.68222851355475e-05,7.580246676379753e-05,7.80866665662984e-05,7.74919949872084e-05,7.937424293657205e-05,7.470412010429605e-05,7.378757697771833e-05,7.614534271679485e-05,7.157058061396814e-05,7.607697755382875e-05,7.547609186710768e-05,7.827905572021215e-05,7.45244862566284e-05,7.631941254552069e-05,7.962519760827935e-05,7.884563311184349e-05,7.815336983600777e-05,7.716520434424546e-05,7.645986678480071e-05,8.043348526688282e-05,7.51206122337817e-05,7.696522780095583e-05,7.833770885671399e-05,7.615073723156251e-05,7.743248367228179e-05,7.606033252550454e-05,7.903967874182925e-05,8.097891458599457e-05,7.991917484275401e-05,7.856612737469993e-05,7.969806979378948e-05,7.906740788706815e-05,7.892718015948805e-05,7.752194687119262e-05,7.426050019012053e-05,7.290690182023928e-05,8.802260822145269e-05,6.950476081980823e-05,7.525672034377726e-05,7.901531608183563e-05,7.730308084126012e-05,8.050772473125174e-05,7.631848930562439e-05,7.35227303921906e-05,7.991228608676148e-05,7.893709515245888e-05,7.518624261801088e-05,7.776823492669022e-05,7.866785227730098e-05,7.811737703074934e-05,7.676250178114124e-05,7.845863407433674e-05,7.502894836490949e-05,7.587066265023941e-05,7.517953841098093e-05,7.527142136972265e-05,8.027140607927314e-05,7.65951092260251e-05,7.884585903121149e-05,7.963295916754827e-05,7.611405231520227e-05,7.688386524259863e-05,7.615713877466911e-05,7.722140478239993e-05,7.664172132899473e-05,7.770124275372338e-05,7.683171006006215e-05,7.644526314882989e-05,7.641545713541874e-05,7.430290432743341e-05,7.801706769752892e-05,7.265541947584043e-05,7.220683109046275e-05,7.663808900607327e-05,7.768112225992362e-05,7.859398752916957e-05,7.334416074173175e-05,7.573138197960277e-05,7.825682468372915e-05,7.978068857761352e-05,8.186275137691713e-05,8.244749818734963e-05,8.09849957195327e-05,7.605758333630478e-05,8.033730790843986e-05,7.914212045223633e-05,8.056270853292866e-05,8.157679574204952e-05,7.936716002169479e-05,8.252149398670544e-05,8.057335469333391e-05,7.675044147914049e-05,7.853679988148296e-05,7.719532941016615e-05,8.152150777572772e-05,8.08465888843329e-05,7.827742321811105e-05,7.882985728860037e-05,7.918260058500286e-05,7.623718347630852e-05,7.926748312213645e-05,8.017023430858473e-05,8.306636796150069e-05,8.145072681580802e-05,7.928836334128324e-05,8.42745765483653e-05,7.889586783498429e-05,8.203867424529043e-05,7.97126725876765e-05,8.024538600608539e-05,8.26215127302906e-05,8.172736062506583e-05,8.168520855813265e-05,8.246806558452288e-05,7.848848607524792e-05,7.789116495796086e-05,0.0001004639716340572,7.795424620646156e-05,7.894512350862803e-05,8.408316824083609e-05,8.06299446184503e-05,7.845900341759341e-05,8.120425895663369e-05,8.006850563981364e-05,8.164354455279979e-05,8.253560262990853e-05,8.030552010275825e-05,8.203597663538072e-05,7.610004494086367e-05,7.793831612275011e-05,7.861337609743849e-05,8.047686289063525e-05,7.85961826161817e-05,7.931994945574003e-05,8.225558097167325e-05,7.749451177896247e-05,8.19600447085662e-05,7.801618337472303e-05,8.225365570510631e-05,7.745503445306495e-05,7.71681923824463e-05,7.947438245398099e-05,8.07437545396481e-05,7.706473204902419e-05,7.761389421508661e-05,7.791015430115447e-05,7.734486398708363e-05,7.801077174200528e-05,7.844182304499537e-05,7.474424740174255e-05,7.72598137183512e-05,7.638544133263313e-05,7.977363003012164e-05,7.69307531998422e-05,7.699607022060039e-05,7.51936905353244e-05,9.319905328753821e-05
filter_6,0.0004250111932150031,0.00040817897312006037,0.0004115456666451619,0.0004096027587631048,0.0004171411751270227,0.0004093817710533231,0.00040845696852797925,0.00040497338766324643,0.0004083834851045645,0.0004105562512778192,0.0004057786072127522,0.00041261173172845117,0.0004031973208929808,0.00040955136916071846,0.0004023177568286002,0.0004115282843426381,0.0004074225599383443,0.00040618407669965035,0.00040087302260290815,0.00040415552888686693,0.0004086752336946563,0.00040640008504639545,0.00039886334552990477,0.00040634079492544273,0.00040552183731148875,0.0004026523763997458,0.0004073683352365296,0.00040666939326150926,0.00041800024219110915,0.0004038468938865679,0.0004036110913811208,0.00039837608733057423,0.0004099196663017714,0.0004158278322524523,0.00040953998385628973,0.00042202363127112933,0.0004247584629422045,0.00043661419000772374,0.0004298543810512291,0.0003907051655939296,0.0004924257613982955,0.00044347504190713724,0.0004122817476274658,0.0004088266024251162,0.00040596520799980384,0.0004080237265252115,0.0004111030277431355,0.0004016342520795707,0.0004054619615466743,0.0004044296424078443,0.00040814674972940716,0.00040255533387645586,0.00039866814784972137,0.00039815273436433793,0.00039554657941819353,0.00040515704749585334,0.00041056177112604023,0.0004039282230908922,0.00040353678533687726,0.00040190020255517566,0.00040597251972277225,0.0003981458488683811,0.00040359296466326163,0.0004013444888269,0.0004018431282727436,0.0004073590903632334,0.0004000280700434584,0.00040380937336007065,0.0004042387976643419,0.0004049998452995292,0.00040378466459700695,0.0004032835856985068,0.00040673293258591256,0.00040006653987024576,0.0004041583050713724,0.0004054817374491765,0.00040388598125915264,0.0004022349286399754,0.0004015604876388696,0.00040306534324378006,0.0004065872347880936,0.00040261743955430433,0.00040429833221061436,0.00040036626672025665,0.00040124070749378776,0.0003996191519471482,0.0004024483657976794,0.00040534490035320765,0.00040604633980730965,0.0004037891054905559,0.00040945562103294027,0.0004047707292399955,0.0004042333215779559,0.0004098524357594155,0.00040780367332510367,0.0004023057806996158,0.00040804260541176543,0.000400718032187189,0.00040353853001072834,0.0004103669457529832,0.00041185541293968704,0.0004029998247925999,0.000406071064987692,0.000403463844807758,0.00040032779624809276,0.0003954447662713994,0.0004088410648451818,0.0003989146321195838,0.00039674598171154604,0.0004037696045494094,0.00040014750831349546,0.00040267860818075615,0.00039937202764055743,0.00040412576737791585,0.00039948001581212767,0.0003966799297461324,0.00040262760035838634,0.0004121348623500445,0.0004076806238593866,0.0003721300446343699,0.0004689469705152615,0.00043070466045594635,0.00041134954861380535,0.0004108807032772697,0.00041511559056511794,0.0004150037399960941,0.0004110390924625334,0.00040639883313522664,0.0004122687943895344,0.00041089277717638206,0.00040941136803987656,0.0004045351867859375,0.0004051770478214224,0.00040893665400256894,0.0004102450866401204,0.00040677244958036633,0.0004141724306661019,0.0004041518748664741,0.00041092259560224096,0.00040290682057165855,0.00041636358746760304,0.00040384807971294545,0.0004084040559341685,0.0004138621620983884,0.0004071191723135887,0.0004053573031202997,0.0004132498475863148,0.0004056829205769828,0.00040541313839909414,0.00040963880988653385,0.00040801282136325917,0.0004041317989611217,0.0004136892406818814,0.0004072045242693388,0.000412871140981129,0.0004072855154422204,0.0004163427242293743,0.0004113155027151202,0.00041026558816247086,0.00040924241468576287
