Excitatory	Astrocytes	Inhibitory	Oligodendrocytes	Microglia	OPC	L5-6-CC	L2-3	AST-PP	IN-SST	IN-VIP	IN-PV	L4	AST-FB	IN-SV2C	L5-6
PUF60	0	-0.0545102929757074	0	0	0	0	0.087854658851734	0.0884349491910662	0	0	0.0646428544079133	0.0824209469029065	0.134915298981068	-0.146432885040642	0.101432177531006	0.0534826680553337
PUM1	-0.139840721284276	0	-0.0881384017857687	0	-0.0968992397612096	0	-0.135093942040247	-0.116900941542045	0	0	0	-0.118922796053411	-0.183942661457679	-0.0837714669307057	-0.130402452069076	0
PUM2	-0.054968038321568	0	-0.100775720579736	0	0	0	-0.190219086845084	0	-0.059566685040467	0	0	-0.178905124153081	0	0	-0.207544417192844	-0.0585471988647037
QKI	-0.210538677935551	0.143405154083175	0	0.224740588872424	-0.0591867598533042	0.0698041943381131	0.0655207122235535	-0.216024323517741	0.381316463108046	0.0972602807900556	0.080823387193071	-0.185623141789288	0.0914271741431776	0.0806708404163858	-0.0503846568264588	0.0763867752015118
RALY	0	0	0	0.0805823868199109	-0.124776327472675	-0.109088960663838	0.0794534803084444	0	0	0	0	0	0	0.149340357059147	0.0753012642494186	-0.0530852539871191
RANBP2	0	0.155943148153755	0	0.0633591227776594	0.377818590645236	0.187284195649955	0.282832433636478	0.163647520851951	0.177510129459257	0	0.140782905402468	0.175912034433771	0.278250506424186	0.335552113623897	0.220023579594924	0.275990455683476
RAVER2	0.0865223733905089	-0.0740994347162744	0	0	0	0	0.0589153710479782	0.106040336517848	-0.0771348276942301	-0.0746468687229423	0	0	-0.160628550109233	0	0	0
RBBP6	-0.0693387747700244	0	-0.0769614768223472	0	-0.11340611488688	0.0961586985679963	0.287735717703694	-0.0884349861922711	0	-0.376344362957222	0.0606544806497926	0	0.127642265986879	-0.519542400574801	0.0555463202413004	0
RBCK1	0	0	0	0.0785449543641101	0.0557604446551084	-0.0737911531808064	-0.078817343182413	0	0	0.0685872102667765	0	0	0	-0.194197739795189	0.0551990272902221	0
RBFOX2	0	0.133878905688492	-0.0992852810367864	-0.192197013146478	0.107846004097989	0.0579473921945706	-0.0958216176813282	-0.166973884511771	0	0	-0.169876498010309	-0.164320610156929	-0.0897359518905696	-0.228174064148546	-0.129193692888454	-0.0762729139963487
RBFOX3	-0.0801844655441966	0.0888391588902031	-0.124793532791182	0	0	0	-0.23652213388588	-0.631665511260277	0	-0.518232114572668	-0.499214295418678	-0.271926646999175	0	0	-0.230645999979287	-0.288035799445091
RBM10	-0.0886583179418325	0	-0.088387960200319	0	0	0	0	-0.148556097198468	0	-0.197237094868985	-0.0913588976803131	0	-0.0782462349173856	-0.203239688468924	-0.113142918013006	-0.0859943468066139
RBM11	0	0	0	0	0	0	0.0533453077293609	0.113232601206748	0	0.06969850876874	0.0901687143997894	0.055262105478886	0.113370121260507	0	0.17186929417964	0.0529208807231146
RBM12	-0.0809182908968126	0	-0.145021657901329	0	-0.0894691837293414	-0.0660542354103923	0	-0.108439457016134	0	-0.247807202537244	-0.136722035476698	-0.106848009615743	-0.105815095182825	-0.177388151461648	-0.0639966766132567	-0.107752652181063
RBM12B	0	0	0	0	-0.0555636538868138	0.118512049440031	0.195607716416084	0.144991875944581	0	0	0.11061569014783	0.0911599214444304	0.147329331628878	0.301964085686005	0.114470862748733	0.119261501906483
RBM15	0	0	0	0	-0.0714213757097314	0	0	-0.0804304858713971	0	-0.0556338246577588	0	0	0	0	0	0.050592356321538
RBM17	0	0	0	-0.0558037064702616	-0.0780968402839307	-0.0646435332339108	0.164827753556602	0	0	0.108130408561929	0.0756919806386031	-0.0738548369332482	0.0521335755152054	0.0754235560262512	0.0587705235917038	0.10027703685041
RBM19	-0.0897354390184152	-0.0768012088939931	-0.150582828091909	-0.0994161551350328	-0.210615544141193	-0.053224627006644	0	-0.190887321120159	-0.0754746283157003	-0.255674380859006	-0.18426235120107	-0.164878318698507	-0.0576035685672615	-0.344329508279987	-0.0758820874326788	-0.137496223413252
RBM22	-0.0541204841763035	0	0	0	0	0	0	0	0	0	0	0	0.0731410551063754	-0.0905719240218878	0.0668669017830766	-0.080551197269872
RBM23	-0.0845679203862382	0	0	0	0	0	0.0851566296403006	-0.0737983194066122	0	0	0	0	0	0	-0.0659452180577711	-0.0610603365816003
RBM25	0	0	-0.19173442310596	-0.34143506273053	-0.339620397099764	0.0850300734553064	0.111835795357633	-0.322217914218862	0	-0.655517752642436	-0.242400827133605	-0.21314306879358	-0.0504613808235614	-0.505089017133885	-0.243344122440578	0
RBM26	0.0606709703654427	-0.088258377629828	0	-0.0519781744858681	-0.0727535831590469	0.0686654381586711	-0.0761197288504847	0	-0.165612840177474	0	0	0	0.0948872801297271	-0.156656488474918	0	0
RBM27	-0.0949432563344521	0	-0.0914476614030828	0	-0.0832725036360693	0.0740554264598962	0	-0.0857364083658122	0	-0.115411903998682	0	0	0	-0.259163583962705	-0.0591747705974682	0
RBM28	-0.0661845638848699	0	0	-0.0709652855703689	-0.082459482756585	0.0748110391323697	0	-0.121057177173778	0	-0.0798229747556403	0	0	0	-0.414374091334337	0	0
RBM3	-0.0788298805562579	0	0	0	0	0	-0.0582862350633075	-0.113004457460485	0	0	0	0	0	0.122180045649601	0	-0.077189104216169
RBM33	-0.178473770760302	-0.0912190063338434	-0.15887601336628	0	-0.0557181455604783	0.131603694068918	0	-0.329544320020375	-0.127486598455702	-0.247672143747747	0	-0.143836608316222	-0.0569542872512045	-0.472411215856225	0	-0.102416931799957
RBM38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM39	-0.169144605768952	0	-0.0725393464888473	0	-0.0912202415835717	0.100837319993065	0.0976934100084179	-0.0854378217074905	0	-0.0741278376194814	0.0931673580979706	0	0.142285903085231	-0.116133446150464	0	0.0925347385689104
RBM4	-0.111393424920031	-0.107329153086003	-0.0554957804834992	-0.107530889311798	0	0	0.103583912866026	-0.155632978142119	-0.129934690595531	-0.0604277176054392	0	0	0.0509606845582959	0	-0.0796287359534575	-0.0821925172803596
RBM41	0	-0.143488947375917	0	-0.0701021693967284	-0.166504483582829	0	0.101133349400105	0	-0.169854043005609	0	0.0921580076073055	0	0	-0.303642046216963	0	-0.0554310723026211
RBM45	0	-0.0988581979669479	0	-0.121436707377813	-0.154897967123579	0	-0.135948203885638	0	-0.126433727644327	-0.147441057014802	0	-0.0609968834737948	-0.0669837737616201	-0.233851216790295	0	0
RBM47	0	0	0	0	0.179571065520674	0	0	0	0	0	0	0	0	0	0	0
RBM4B	0	-0.0705397971546496	0.0559588787652374	0	0	0	0.0577653992270779	0.191672291617685	-0.0671811397045411	0.234432221963904	0.109952437622638	0.113556013348382	0.204749022575216	-0.0569306262705814	0.199747190822856	0.0952745842560105
RBM5	0	0	0	0.255207138634783	0	0.199245404096986	0.134658899475772	0	0	0	0.0554734821941647	0	0	0.170921082781718	0	0
RBM6	-0.0780986750041543	0	-0.145944812469155	-0.0666755884597348	0	0	-0.164346063985188	-0.303409734078517	0	-0.251349653045469	-0.224670917679239	-0.211950648790476	-0.162902394509674	-0.401905517074265	-0.236868968999087	-0.179083358978963
RBM7	0	0	0	0	0	0	0.0718631111492189	0	0	0	0.0562215553567032	0	0.080104118861142	0	0.0609338572821239	0
RBM8A	-0.0800416845860759	0	0	0	0	0	0	0	0	0	0	0	0	0.141818902805824	0.064539207614443	0.0530273745570835
RBMS1	0.0932267420849714	0	0	0	0.30973480444197	0	0.0556533380750113	0	0	0.0890980275665043	-0.161053773843556	-0.0761053566987282	0	0	-0.0846587912039078	0.15179010716175
RBMS2	0	-0.14147552797512	0	-0.0521134929880618	-0.133338218737783	-0.0679146650038385	0.0896859594651513	-0.0558930768215763	-0.143242439511064	0	-0.0542034318412604	0	0	-0.515703575970426	-0.158504255196199	0
RBMS3	0.0570242411425823	0	0	0.0535140477428421	-1.0162936621957	0.225032578706001	0	-0.056447813640281	0	-0.115922595778457	-0.117887850188453	-0.142330077632058	0	-0.335654290962944	-0.290745470394099	0
RBMX	-0.217918285204415	-0.234669964608899	-0.171382082788067	0	-0.149003772861328	0	0.110960943991872	-0.188607744665513	-0.180216445805969	-0.139773200817942	-0.116603843317448	-0.181374245294257	0	-0.239067189774951	0	-0.143532209716079
RBMX2	0	0	0	0.0787664118706	0	0.0999341477209593	0	0.0654048410769389	0	0	0	0.0602954301930535	0.0657720545950584	-0.102168105006873	0	0.0615361290578102
RBPMS	0	0.38261821529636	0	0	0	0	0.096220678323117	0	0.309828231406281	0	0	0	0	0.712670406690082	-0.0729326258456369	0.0630829087153238
RC3H1	-0.0909620707153115	-0.053163428986757	-0.111097091603071	-0.131729365660298	-0.211050117543	0	-0.0527799470006094	-0.12297408929015	-0.0761857842812261	-0.185354929192732	-0.091419837556928	0	0	-0.270956808906832	-0.139369769426114	-0.12381527176391
RC3H2	0	0	0	-0.0754768114992856	0	0	0	0	0	0	-0.0610684438617889	0	0.0708945790632519	-0.133057131122337	-0.076795015814569	0
RCAN2	0.284309701182179	0	-0.0869461004554315	-0.0787558554432339	0.126842390705492	0	-0.325839520336066	0.155858662480313	0	0.089475302069586	-0.243155648939374	-0.159637436072538	-0.42558069961345	-0.159573146772888	-0.272576529026316	0.208568299571126
RNF31	0	0	0	0	0	0	-0.110568518748496	-0.0673728443605397	0	0	0	0	0	-0.259374465844342	0	0
RNPC3	0.0800290261213079	0.0861056808604466	-0.17397526168364	0	-0.207363240846464	0.282226610320826	0.38294819721516	0.160999130182069	0.156728663750314	-0.514701149135736	0.0944964264529615	0	0.290798267502167	-0.367112477059458	0.178781598273274	0.312726536528125
RNPS1	0.0629179887735656	0.0916328334905451	0.151443634508597	0	-0.117939214680007	0.0980113781707156	0.397744919809957	0.267221644005724	0.0872005352153107	0.203304364370777	0.270214707970249	0.341720871631809	0.239205092679912	0.277828875729645	0.14954948823363	0.0960966149061087
RRP7A	0	0	0	0	0	0	0.100634028953076	0	0	0	0	-0.051830914622997	0	0	0	0
RYBP	-0.0719486312322822	0	-0.0933711046252992	0	0.0577477900308704	0	-0.307901083660702	-0.056450838358987	0.0638075853492873	0	-0.094119699879909	-0.0521557768672946	0	0.0581442019904812	-0.108451000879694	0.069070570681212
SAFB	-0.091872554820755	0	0	0	0.0531911735177826	0.0679681496521951	0	-0.105098256360408	0	0	0	0	0.077309412060959	-0.120584569921109	0.167017125270686	0
SAFB2	-0.0699682360615456	0.189830203581411	0	0.197060159670694	0.107198746423685	0.224190501664503	0.207650211062493	-0.140771472444272	0.234440171298133	-0.115488092989233	0.114197973854498	0.0843748142408838	0.0575740879642888	-0.0712456372243588	0.0963490424610657	0
SAMD4A	0	0.913991324013809	0	0	0	0.309545092035595	-0.106847790875968	-0.18187392798412	0.835225408342499	0.117038668987439	0	-0.138749304699954	-0.0576012078056241	0.82691994208175	0	-0.367886758616751
SAMD4B	0	0.0560877301120385	0	0.235024321800448	-0.0829884911800687	0	-0.0750970343068849	-0.105543143561394	0	0	-0.0685133954560497	0	-0.0767480382842824	-0.0966848139261003	0	-0.0600720157800697
SART3	0	0	0	0	0	0	0	0.0687046019003711	0	0	0.0508562012846459	0.0769634341364065	0.103781859611718	-0.272999806143065	0.0719715327618053	0.109809382440359
SCAF4	0	0	0	0	-0.0667034890388145	0	-0.146432211239841	0	0	-0.0708817644415291	0	0	0	0.0807975126124444	0	0
SCAF8	-0.125558020556673	0	-0.113307034603931	0	-0.0921048729058791	0.0789505654610891	0.114304926056022	-0.187954155095771	0	0	-0.166226577764989	-0.104316571355517	-0.0843551462349119	-0.214699217618538	-0.207286287241749	0
SETD1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SF1	0	0.168956714988445	0	0.195552760774746	0.0851541709991817	0.232135418328607	0.187162370693498	0.217755836934401	0.259059320333344	0.12152447671079	0.210497154898505	0.180251406458281	0.135231897443954	0.154304020144628	0.12826405730124	0.155244900440432
SF3B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFPQ	-0.168038732398048	0.0647223293578152	-0.277771264878382	0	-0.24860282192653	-0.264066754970988	-0.255644303212164	-0.351425300499616	0	-0.431731391547156	-0.324701712877289	-0.287527330348816	-0.232239843131415	-0.368924340261595	-0.203688053986976	-0.219105603582964
SHARPIN	0	0	0	0	0.103763843401077	0	0	0.065900554360026	0	0.0619384704864213	0.0686961209382697	0.0712480546504729	0.0579398256128729	-0.100123842083655	0.101596244600667	0.0598849877482323
SLTM	-0.0943263565343648	0	-0.0860756600536875	0	0.154696480968137	0	0.136231989332602	-0.0831185724101147	0.0716475336230629	-0.0914220203192466	-0.0838580768462774	0	0	-0.280013837561147	0	0
SNRNP70	-0.157891627356633	-0.33171651395978	-0.163531730793797	0	-0.227195140804499	-0.115257569156669	0	-0.219300639034133	-0.372045759320934	-0.142847043517521	-0.104800906026155	-0.12343455075741	0	-0.891707967659287	0	0.0676278092811662
SNRPA	0	0	0	0	0	0	0.0790084652014878	0	0	0	0.0697284402772222	0.0513516006438817	0	0	0.0760716745497247	0.0525015696244788
SNRPB2	0	0	0	0	-0.0582956761857426	0.0567447800375109	0.0728730964674841	0.0915397620331331	0	0.117502897488582	0.127453870102543	0.0993840119646691	0.191269987445953	0.144925787684491	0.0748830266806857	0.122264034302784
SPEN	-0.108332477768311	-0.0691636692031117	-0.117834332765445	-0.0887592753706461	-0.153827241527649	0	0.104725677978711	-0.131219122740692	-0.0903415557440874	-0.190073001078483	-0.0687686565655823	-0.122095980536738	0.0761891724393903	-0.354720290563619	-0.0766676839347223	0.0575101985211989
SRBD1	0	-0.206551118263631	-0.0506787569419087	-0.0881745970115968	0	-0.103501242985799	0	-0.155547952669928	-0.135905145160245	-0.115792758849088	-0.116052457959593	-0.113993171732268	0	-0.332101678622627	0	-0.126493089707109
SREK1	0	-0.101308576015734	-0.0636345453923008	-0.142546130714931	0	0	0.0757759463676545	0	-0.0857479983643683	-0.25754498661974	-0.0839572899726426	0	0	-0.494891817693604	-0.0953574579350459	-0.0640109900382135
SRRT	0	0	0	0	0	0	0.112978296037307	-0.0557557509943832	0	-0.0886329450651664	0	0	0.0695709077991225	-0.197148833252521	0.121314118480234	0
SRSF1	-0.0764886337641744	-0.0897257359343612	0	0.0867047776998873	0	0.177743323728872	0	0	-0.111676385258133	0.0966946749934123	0	0.0821912537873652	0	-0.120096533992416	0.192252991458027	0.0780374064461553
SRSF11	0	-0.053481432642339	-0.0632670402880118	-0.16927450347974	-0.167342840803474	0.111966700355666	0.124221837253963	0.0954723703493001	-0.0771303024486547	-0.238294549624969	0.066446906171153	0	0.236172937178679	-0.466552073326725	0.0727718025000095	0.130780103196137
SRSF2	-0.053843911004298	0	0	0.0962481541976623	0	0.0523511500675031	0	0.0750026184430886	0	0.0817870957982618	0.09807917058207	0.148710448901565	0.164921296248285	0.151088665011629	0.0683451103697562	0.0961052703106232
SRSF3	-0.155894747100508	0	-0.0846216035483309	0	0.0696906949812501	-0.059746735691601	0.0503549253212766	-0.0989928560431804	0	-0.100843927149408	0	0	0	-0.264212777758679	-0.0650056886531899	0
SRSF4	-0.0650690729717165	0.0783996716650325	-0.062959065533989	-0.0725813840852959	0	-0.0891250445407807	-0.125662592540898	-0.19644184590764	0	-0.197296859108001	-0.150722498660845	-0.138743908092473	-0.0756419952515919	0	-0.0974543114365063	-0.111870106491193
SRSF5	-0.0627992693825221	-0.185938888010581	-0.0593844065374738	-0.0764781188899764	-0.156373380103651	0.241104915289687	0.478739687563214	0.228637735700155	-0.265491529274383	0.105766494573739	0.138579841606156	0.156884517452407	0.260883693658412	-0.289034318724991	0	0.296460755001785
SRSF6	-0.0871689469611341	-0.0914509556898955	-0.105533498636341	0	-0.0590899656495801	-0.0549649597255331	-0.0708445887492998	-0.0553939869722941	-0.0865822899367874	-0.160849917910232	-0.0774911769863764	-0.096262634510172	0	-0.077573004233273	0	0
SRSF7	0.0836300870597544	0.110984013750163	0.175230164122496	0.203861103878834	0.379916528838331	0.327948566550067	0.310557169565243	0.535776283742543	0.115070220270769	0.418052066115943	0.302600609618926	0.504302497168615	0.45901540958825	0.307840676131127	0.19774590255787	0.483372102631115
SRSF9	0	0	0	0	-0.0550469140999399	0.0694617613396292	0.0763823165886706	0.0887457697187177	0	0.0755878165754398	0.0941558724987142	0.0921839340131514	0.141872464489424	0.0756764471353055	0.0780964969932669	0.144751501030278
SSB	0	0	0.101008337502307	0.0668401989509407	0.12026838568683	0	0.0630733974251234	0.296239906009894	0	0.255202133673925	0.27757396641616	0.246498091864514	0.299191192318899	0	0.249859055251855	0.219861292812196
SUPT6H	0	0	0	-0.0863611582063921	-0.23262084444724	0	0.113148562270025	-0.112494023198549	0	-0.109899855538894	0	-0.061832730462567	0.0847742190937212	-0.338538680742242	0	0
SYNCRIP	-0.134759181083879	-0.0819376597579534	-0.108885171229445	0	-0.0636067905992285	-0.0998634897726834	0	-0.143704674185675	-0.0531244931272232	-0.104540305367498	0	-0.137971351403944	0	-0.150029287960712	-0.0755791236915352	0
TAB2	0	0.354093385554139	0	-0.0567967527294223	0	0	0	0	0.463466125640358	0	-0.108908709865367	0	-0.0700793386466886	0.147251239311129	-0.0510759530477972	0
TAB3	-0.0520395139098209	0	0	-0.0555016845473899	0	0	-0.0630318369780548	-0.0692810007752328	-0.0527960886200046	0	-0.0567598149836303	0	-0.0940209711163296	0.0742001908140758	0	0
TAF15	0	0	0.0866852117015939	0.107343360349587	0.134685140205977	0.0613571029119346	0	0	0	0.204214585376601	0.0501450463355333	0.128942869118234	-0.0653884353837857	0.0825360489950173	0	-0.109387888249137
TARDBP	-0.13538144446811	0	-0.0520602226907796	0	0	0.0622983535365523	0.115606062927547	-0.0934616643263719	0	0	0.0559526895181216	-0.0591070806905861	0	-0.120374667061274	0.0901269672171091	0.109121916837978
TIA1	-0.0765394870742527	-0.0917512145134084	0	-0.101898785784944	-0.0827137421031429	-0.116780239144195	-0.0615140808241059	-0.114295990744723	-0.147499304019913	0	-0.057287457021678	0	0	-0.115195614471139	0	0.0833881155156008
TIAL1	0	0	0.0580124129497437	0.0534678119547416	0.0815949631929569	0.157357985684665	0.218188680499168	0.139510033995926	0	0	0.227723688918109	0.205959037117221	0.226249742055878	0.207629891700693	0.119282536743048	0.210165937260124
TMEM63A	0	-0.0720921728591817	0	0	0	-0.090903500198242	0	0	0	0	0	0	0	-0.237455815475476	0	0
TMEM63B	-0.0614731320066204	0	0	0	0.191076916716313	0	0	-0.0559623734373357	0	0	0	0	0	-0.064669867737353	0	0
TNRC6A	0	0.10752681211313	0	0	0	0.217570230991108	-0.0915489196398322	-0.411382720506665	0.0617991420452348	-0.209756549084473	-0.263699496844862	-0.277682525216329	-0.251047104754615	-0.0854673170225539	-0.173083730231973	-0.284815897613653
TNRC6B	0.0899942524412691	-0.160804138827269	0.100824530633999	-0.120486928343293	-0.309726246540747	0	0.148565229025987	-0.155002205335254	-0.293401429685177	0	0.0876833728212265	0	0.0719615030697636	-0.462299589133135	0.056799899871574	0
TNRC6C	0	-0.056084565004477	0	-0.12057310198472	-0.0922223802824889	0	-0.19191800889929	-0.228989922365576	-0.155626554393111	-0.130809886054757	-0.201423474713145	-0.0888038402369724	-0.190405618023965	-0.65454980418651	-0.0806599384493671	-0.150835159771843
TRA2A	0.098781627972365	-0.0549398719257279	0.0902911452509647	0	0	0.0980192247715428	0.095097063631288	0	0	0.146293937750459	0.0680381268543733	0.152263760755143	0.0988507408890165	-0.230178821221895	0	0
TRA2B	-0.0791418652168794	0.0760110179350628	-0.0629511841130576	0.187793058194519	0	0.0617287402727986	0	0	0.0867805968500379	0	0	-0.0735140989849872	0	0.172537717365121	0	0
TRMT1	0	0	0	0	0.260319854260905	0	0	0	0	-0.066757011876104	0	0	0	-0.363590024085786	0	0
TRMT2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRNAU1AP	0	0.12937444086642	0	0.120523646516922	0.161129143371955	0.0945414063176483	0	-0.118315897689019	0.179276987549755	0	0.0535460065265703	-0.0538994989062057	-0.0567227962999412	0.168048898129181	0.0926725216418685	-0.0743467776808555
TTC14	0.147690975253444	0.0760785309150793	0.0609713129239724	-0.0563759467031923	-0.120451652695163	0.145123512089196	0.243459729337311	0.0945978872195252	0.0839080105658891	-0.231197954677076	0.236148875617182	0.0977467430820538	0.198104183348685	-0.134097128827044	0.171180190631719	0.054016498532248
U2AF1L4	0	0	0	0	0	0	0	0	0	0	0	0.069534388902781	0	0	0.129772461334743	0
U2AF2	0	0	0	0.0659013389201155	0	0	0	0	0	0	0	0	0	0	0	0
U2SURP	-0.254926600311076	0	-0.24652871069669	-0.0599064708150596	-0.105783738087968	0.0961912619429373	-0.279799309675641	-0.249784099828055	0	-0.31477130390499	-0.178497874411846	-0.216577705846723	-0.217433450369868	-0.309617489099971	-0.120368588419304	-0.137919547479324
UHMK1	0	0	0	0.0894273846432582	0.166348793672116	0	0.225807956229381	0.244962964414133	0	0.119144404611463	0	0	0	0	0	0.261722347272777
UNK	-0.1179434749077	0	-0.119617378603606	0	-0.0829982967436681	-0.0579771372787149	0	-0.22320273948158	0.0693447265453518	-0.155859637692637	-0.177063726752707	-0.168820349378722	-0.125210729475181	-0.0656893144318557	-0.0752095500782486	0
UNKL	0	0	0	0	-0.0631542819393239	0	0.121088908186866	0	0	0.0557123862339871	0	0.0715971419370355	0.181689846906512	-0.156788469195676	0.150748102671283	0.119465128353186
UPF3B	-0.107892477699238	-0.0777423008310174	-0.0594957600483812	-0.104777455351669	0	0	0.110483222710108	-0.0806557667178677	-0.0746685191943156	-0.0830464977447846	0	0.0725613695136588	0	-0.109731600628184	0.084877939913622	0.103178131081975
YAF2	-0.0507672457559412	0	-0.0870699596556401	0	-0.259311358478295	0.0608790278114575	-0.109571684591332	0	0.0798267766189704	0	-0.061868673522413	-0.0889918332036145	0.0743941286368395	0	-0.0616153010445287	0
YTHDC1	-0.117917922226255	0	-0.0875804675154005	0	-0.157557893353863	0.132650556226956	0.0717763374690193	-0.115117386225169	0	-0.0630956903018428	-0.0536033308399855	-0.0511443045874008	0	-0.202391133293999	0	0
YTHDC2	0	0	0	0.0665519380585111	0	0.118819821040649	0.180936683397345	0.0640760327407914	0.0578282616171666	0.0722847846422998	0.130781440146236	0	0.097697489135689	0.077120974743914	0.158897059851675	0.0710025235760359
YTHDF1	0	0.397693769345282	0.0802696617991898	0.130573589974336	0	0.087074757813377	0.176333295241021	0.0760911556999872	0.390859740332425	0.166273420278576	0.152190929802267	0.141563410062822	0.0864176257032708	0.34186969119443	0.145379083171108	0.0832998756231974
ZC3H13	-0.100105655662094	-0.0785976980711305	-0.126134451713086	-0.294529539960283	-0.290757194027587	0	-0.0957912250238042	-0.335419459952894	-0.117076753399261	-0.422094474040791	-0.160418430864965	-0.194616555554555	-0.0852168925097636	-0.456500333888787	-0.112877657469903	-0.0605523624351547
ZC3H15	0	0.0666169280488158	0.127100312075894	0.159044603745419	0.0686394782684395	0.139065906401248	0.253683193493932	0.192097615296599	0.113519423476919	0.257860101726852	0.30918873594679	0.291069792517398	0.240351376922488	0.0636152969190452	0.216706597166497	0.147058609011535
ZC3H18	0	0	0	0	0	0	0	-0.0693645984779876	0	0	0	0	0	-0.178037795508555	0	0.0599477445533336
ZC3H3	0	0	0	0	0	0	-0.0921483574507363	-0.0696084257229003	0	0	0	0	0	-0.116066144240606	0	0
ZC3H4	0	-0.065920696084012	0	-0.0836640040041378	-0.181692344684165	-0.0747136073704659	0	-0.0769802169669206	-0.0745798292710792	0	-0.0929329683597158	0	-0.0926805308402369	-0.175929431995736	0	-0.0568933265304997
ZC3H6	0	-0.108847645613744	0	0.0765345386431067	-0.102694320693936	-0.0585569411281947	0.199178522011275	0.0898064989201478	-0.161667770922267	0	0	0.0655917692802006	0.102156024041473	-0.351479538185946	0.0818764704623856	0
ZC3H7A	0	0	0	0	0	0	0	0	0	0	0.0504996432742315	0	0.0564867940750876	-0.0555936749716834	0	0
ZC3H7B	0	0	0	0	0	0	0	-0.0944327984292634	0	0.0617033984761428	0	-0.0586647615796828	0	-0.131741455370585	0	0
ZC3H8	0.110234481649114	0	0.105254936911113	0	0	0.112985449059806	0.138589538147714	0.194714551307892	0	0	0.110511045251306	0.260041369826917	0.142358468643643	-0.0805705706657432	0.256549625915605	0.106677307505476
ZCCHC14	0	0	0.0579246630034823	0.086800129193322	0	0.169695890586784	0.165182633992188	-0.0592968349119104	0	0.0802557678343229	0.0909699667938322	0.0794571520839006	0.111765338162139	-0.128103507864215	0	0.126114950467374
ZCCHC17	-0.051213134624868	0	0.0589610914508667	0	0	0.177131993524541	0.131417328235169	0	0	0.092796103999052	0.12935986260722	0.106925156528176	0.0865542772527783	0.167386038810038	0.194084520688867	0.102536477774341
ZCCHC2	0.075329196035109	0.079012521907841	0	0.20959355604397	0.0632780601554861	0.221164311061517	0.11767651397174	0.135641576893779	0.111870536488928	0.144216188052327	0.0870756924177488	0.075110404777645	0.136476012473895	0.108594071985285	0.187051817755702	0
ZCCHC3	0	0	0	0	0	0	0.0833919339867418	0	0	0.0846538010595075	0.0586346584594158	0	0	0	0	0.0561794567756966
ZCCHC7	0.12023667427559	0	0	0.125424277773658	0.108091337921392	0.190621115716695	0	0	0	0.111134918799446	0	-0.0526064757196736	0	0	0.0985598185806267	-0.0930672589911543
ZCCHC8	0	0	0	0	-0.0620135248919558	0	0.264361337909448	0	0	0	0.102576705736542	0	0.0935668138077602	-0.241741507360837	0.0991159142535912	0.0521805434609607
ZCCHC9	0	0	0	0	0	0	0	0	0	0	0.0596273115203625	0	0	0	0	0.084803349411021
ZCRB1	0	0	0	0	0.0760113728590289	0	0	0.136953493191118	0	0.0608788095372997	0.11286074523721	0.082583370470893	0.156252582221076	0	0.145005785094901	0.0521542174754808
ZFP36	0	0.499117497205583	0	0	0.349998639934328	0	0	0	0.503723853526303	0	0	0	0	0.338506681020188	0	0
ZFP36L1	0	-0.132316106453055	0	0	-0.319574898857337	-0.262594750474548	0	0	-0.0736831677903245	0	0	0	0	-0.218659808004869	0	0
ZFP36L2	0	0.207280239227903	0	0	-0.921416544281271	0	-0.0589138860489366	0	0.132890410370011	0	0	0	0	-0.263033182481413	0	0
ZGPAT	0	0	0	0	0	0	0	-0.106549145946256	0	-0.053388523982916	0	-0.0780062602058137	0	0.156493899016038	0	-0.0816126515001692
ZMAT5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.133948606243685	0	0
ZNF638	0	0.146870842553406	0	0.215770057263272	0.146410570210699	0.305588748458125	0.2013038995605	-0.0711465110144225	0.129946443252718	-0.156861781919857	0.155499844052923	0	0.064484111507952	0	0.235479723140975	0.126107933780603
ZRANB1	-0.0603414873183975	0.0596969784603012	0	0	-0.164752314250362	0.0930379586292198	0.0500421593708135	0	0.0687726642318838	0	0	0	0.0778727961851019	-0.0611916485934219	0.0776361931566282	0
ZRANB2	-0.0830611952488185	-0.0715227821533133	-0.139259579273412	-0.243354994574285	-0.195468382679772	-0.116131835700676	0.191055432769661	0.0811515717535458	-0.0883744503199846	0	0	-0.0882735469549403	0	-0.484234256164862	0	0.180357577234861
ZRANB3	0.0500263431171908	-0.248615893865087	0	-0.209298980915684	-0.079547101674294	-0.173933999627098	-0.12593739378585	-0.0873336663498037	-0.250384775676027	-0.122066101513404	-0.0909509736030106	-0.0993500275926218	-0.0671192332025097	-0.502072473270991	0	-0.0981801076522236
ZRSR2	0	0	0	0	0	0.0801348441733627	0	0	0	0	0	0	0	0.098155062457562	0.0931063940081401	0.146501186608734
